order_id,order_date,year,month,country,state,sales_channel,customer_age_group,customer_gender,product_category,sub_category,product_name,brand,order_quantity,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,profit,rating,quality_score,stock_status
ORD-00129,2025-10-05,2025,10,Germany,Hesse,Company Website,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,11,12,40.5,0.1,44.55,400.95,132,268.95,4.3,81,Out of Stock
ORD-00130,2025-03-26,2025,3,United States,Florida,Company Website,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2105.99,0.05,315.9,6002.07,3600,2402.07,4.5,95,In Stock
ORD-00131,2024-11-13,2024,11,Germany,Hesse,Retail Partner,45-54,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,671.02,0.2,134.2,536.82,420,116.82,4.5,86,In Stock
ORD-00132,2025-08-17,2025,8,France,Provence-Alpes-Cote d'Azur,Company Website,55+,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,723.28,0.15,433.97,2459.15,1680,779.15,3.8,86,In Stock
ORD-00133,2024-03-04,2024,3,Germany,Bavaria,Retail Partner,55+,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,515.96,0.15,77.39,438.57,280,158.57,4.3,79,Out of Stock
ORD-00134,2024-06-11,2024,6,United Kingdom,Scotland,Amazon,35-44,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,576.82,0.1,230.73,2076.55,1240,836.55,4.1,82,In Stock
ORD-00135,2024-12-03,2024,12,United States,Washington,Company Website,18-24,Other,Accessories,Locks,SecureLock Pro,Guardian,8,18,51.16,0.2,81.86,327.42,144,183.42,3.8,85,Low Stock
ORD-00136,2025-11-10,2025,11,Canada,Quebec,Company Website,25-34,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,543.64,0.1,217.46,1957.1,1240,717.1,3.5,82,In Stock
ORD-00137,2025-12-20,2025,12,Australia,Queensland,Company Website,45-54,Male,Accessories,Helmets,SafeRide Helmet,Apex,3,22,59.95,0.25,44.96,134.89,66,68.89,4.5,88,Out of Stock
ORD-00138,2024-08-19,2024,8,Canada,British Columbia,Retail Partner,55+,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1218.18,0,0.0,3654.54,2280,1374.54,4.5,91,In Stock
ORD-00139,2025-11-08,2025,11,United Kingdom,Wales,Amazon,45-54,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,970.12,0.15,727.59,4123.01,3200,923.01,4.6,89,Low Stock
ORD-00140,2025-02-24,2025,2,United Kingdom,Wales,Company Website,25-34,Other,Accessories,Bottles,HydroBottle,Guardian,5,5,19.56,0.1,9.78,88.02,25,63.02,3.4,76,Low Stock
ORD-00141,2024-09-01,2024,9,United Kingdom,Scotland,Company Website,55+,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,3,590,964.74,0.2,578.84,2315.38,1770,545.38,4.4,84,In Stock
ORD-00142,2025-03-04,2025,3,Canada,British Columbia,Company Website,55+,Male,Accessories,Lights,NightBeam Light Set,Apex,4,12,37.31,0.05,7.46,141.78,48,93.78,4.0,81,In Stock
ORD-00143,2025-12-29,2025,12,France,Ile-de-France,Amazon,45-54,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,553.62,0.2,110.72,442.9,310,132.9,3.5,82,In Stock
ORD-00144,2024-01-28,2024,1,Germany,Bavaria,Company Website,25-34,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1470.0,0.05,220.5,4189.5,2700,1489.5,4.6,93,Out of Stock
ORD-00145,2024-11-22,2024,11,United States,New York,Company Website,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1068.19,0.2,427.28,1709.1,1280,429.1,3.9,89,Low Stock
ORD-00146,2024-01-06,2024,1,United States,California,Retail Partner,45-54,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,560.72,0,0.0,1121.44,620,501.44,4.1,82,In Stock
ORD-00147,2024-10-22,2024,10,Canada,Quebec,Company Website,55+,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1204.49,0,0.0,1204.49,760,444.49,4.6,91,In Stock
ORD-00148,2024-01-17,2024,1,Australia,Queensland,Retail Partner,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,5,12,37.78,0.2,37.78,151.12,60,91.12,3.7,81,In Stock
ORD-00149,2025-08-07,2025,8,Germany,Berlin,Retail Partner,55+,Male,Accessories,Locks,SecureLock Pro,Guardian,12,18,49.88,0,0.0,598.56,216,382.56,3.7,85,In Stock
ORD-00150,2025-02-03,2025,2,Germany,Bavaria,Amazon,35-44,Male,Accessories,Locks,SecureLock Pro,Guardian,8,18,48.17,0.05,19.27,366.09,144,222.09,4.6,85,In Stock
ORD-00151,2025-11-03,2025,11,Australia,New South Wales,Retail Partner,45-54,Other,Accessories,Lights,NightBeam Light Set,Apex,7,12,38.84,0.1,27.19,244.69,84,160.69,3.8,81,Low Stock
ORD-00152,2025-05-05,2025,5,Australia,New South Wales,Company Website,25-34,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1049.85,0.2,209.97,839.88,640,199.88,4.7,89,In Stock
ORD-00153,2024-07-23,2024,7,United States,New York,Amazon,35-44,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,592.14,0.1,296.07,2664.63,1550,1114.63,3.8,82,Low Stock
ORD-00154,2024-02-18,2024,2,Australia,Victoria,Company Website,45-54,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,552.74,0.05,27.64,525.1,310,215.1,3.9,82,In Stock
ORD-00155,2024-07-10,2024,7,Germany,Hesse,Amazon,55+,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,526.02,0.05,131.5,2498.6,1400,1098.6,3.9,79,In Stock
ORD-00156,2024-11-24,2024,11,United States,California,Retail Partner,45-54,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,513.14,0.25,384.86,1154.56,840,314.56,3.8,79,In Stock
ORD-00157,2025-04-02,2025,4,United States,New York,Company Website,35-44,Other,Accessories,Lights,NightBeam Light Set,Apex,8,12,40.29,0.05,16.12,306.2,96,210.2,4.0,81,In Stock
ORD-00158,2025-11-26,2025,11,Canada,Ontario,Retail Partner,35-44,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,953.57,0.25,1191.96,3575.89,3200,375.89,4.3,89,In Stock
ORD-00159,2025-01-27,2025,1,France,Ile-de-France,Amazon,55+,Female,Accessories,Lights,NightBeam Light Set,Apex,4,12,39.33,0.2,31.46,125.86,48,77.86,3.8,81,In Stock
ORD-00160,2025-02-11,2025,2,United Kingdom,Wales,Retail Partner,45-54,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,523.4,0,0.0,1046.8,620,426.8,4.2,82,In Stock
ORD-00161,2024-04-30,2024,4,United Kingdom,Scotland,Amazon,25-34,Male,Accessories,Bottles,HydroBottle,Guardian,9,5,20.51,0,0.0,184.59,45,139.59,3.7,76,In Stock
ORD-00162,2025-04-07,2025,4,Canada,Alberta,Retail Partner,35-44,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1193.2,0.2,715.92,2863.68,2280,583.68,5,91,In Stock
ORD-00163,2024-06-10,2024,6,Australia,Queensland,Amazon,25-34,Female,Accessories,Bottles,HydroBottle,Guardian,12,5,20.01,0,0.0,240.12,60,180.12,3.7,76,In Stock
ORD-00164,2024-01-27,2024,1,United Kingdom,Wales,Retail Partner,18-24,Male,Accessories,Lights,NightBeam Light Set,Apex,7,12,41.12,0.1,28.78,259.06,84,175.06,4.0,81,In Stock
ORD-00165,2024-11-12,2024,11,Germany,Hesse,Retail Partner,35-44,Male,Accessories,Helmets,SafeRide Helmet,Apex,8,22,57.01,0.1,45.61,410.47,176,234.47,4.3,88,In Stock
ORD-00166,2025-07-18,2025,7,Australia,Queensland,Amazon,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1014.36,0.1,202.87,1825.85,1280,545.85,4.5,89,Low Stock
ORD-00167,2024-11-07,2024,11,Canada,British Columbia,Amazon,35-44,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,528.93,0.2,211.57,846.29,560,286.29,3.9,79,In Stock
ORD-00168,2025-06-30,2025,6,United States,Washington,Retail Partner,55+,Other,Accessories,Locks,SecureLock Pro,Guardian,4,18,52.55,0.15,31.53,178.67,72,106.67,4.5,85,In Stock
ORD-00169,2025-09-11,2025,9,United Kingdom,Wales,Retail Partner,45-54,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,668.18,0,0.0,668.18,420,248.18,4.0,86,In Stock
ORD-00170,2025-10-16,2025,10,United States,Florida,Amazon,45-54,Female,Accessories,Locks,SecureLock Pro,Guardian,10,18,50.64,0.05,25.32,481.08,180,301.08,3.8,85,In Stock
ORD-00171,2025-04-09,2025,4,United States,California,Retail Partner,35-44,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,1011.94,0.1,404.78,3642.98,2560,1082.98,4.5,89,In Stock
ORD-00172,2024-12-19,2024,12,Germany,Berlin,Company Website,45-54,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,494.75,0.1,247.38,2226.37,1400,826.37,4.2,79,In Stock
ORD-00173,2024-05-24,2024,5,United States,California,Retail Partner,35-44,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,551.39,0.15,330.83,1874.73,1240,634.73,4.5,82,Low Stock
ORD-00174,2024-06-12,2024,6,Germany,Hesse,Retail Partner,45-54,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1905.07,0.1,381.01,3429.13,2400,1029.13,4.6,95,Low Stock
ORD-00175,2024-08-08,2024,8,France,Occitanie,Retail Partner,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,709.02,0.05,35.45,673.57,420,253.57,4.5,86,In Stock
ORD-00176,2025-03-17,2025,3,Canada,Quebec,Retail Partner,55+,Male,Accessories,Bottles,HydroBottle,Guardian,7,5,18.95,0.1,13.27,119.38,35,84.38,3.6,76,In Stock
ORD-00177,2025-01-06,2025,1,France,Occitanie,Retail Partner,18-24,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,4,760,1209.25,0.15,725.55,4111.45,3040,1071.45,4.1,91,In Stock
ORD-00178,2024-04-09,2024,4,Germany,Hamburg,Retail Partner,45-54,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,523.02,0.05,130.75,2484.35,1400,1084.35,3.8,79,In Stock
ORD-00179,2024-02-11,2024,2,United States,California,Retail Partner,35-44,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1016.5,0.1,304.95,2744.55,1920,824.55,4.7,89,In Stock
ORD-00180,2025-02-06,2025,2,France,Provence-Alpes-Cote d'Azur,Company Website,55+,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,557.76,0.05,139.44,2649.36,1550,1099.36,4.4,82,In Stock
ORD-00181,2025-05-01,2025,5,United States,New York,Amazon,55+,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,511.91,0.1,51.19,460.72,280,180.72,4.0,79,In Stock
ORD-00182,2024-09-28,2024,9,Australia,Queensland,Retail Partner,55+,Female,Accessories,Lights,NightBeam Light Set,Apex,5,12,37.31,0.2,37.31,149.24,60,89.24,3.6,81,In Stock
ORD-00183,2024-05-31,2024,5,Australia,New South Wales,Retail Partner,25-34,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,5,420,674.04,0.2,674.04,2696.16,2100,596.16,4.4,86,In Stock
ORD-00184,2025-05-28,2025,5,France,Occitanie,Company Website,45-54,Other,Accessories,Bottles,HydroBottle,Guardian,2,5,18.39,0.2,7.36,29.42,10,19.42,3.8,76,In Stock
ORD-00185,2025-01-20,2025,1,United Kingdom,England,Retail Partner,35-44,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2041.01,0.05,306.15,5816.88,3600,2216.88,4.5,95,In Stock
ORD-00186,2025-05-10,2025,5,Canada,British Columbia,Company Website,35-44,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,5,310,537.6,0.05,134.4,2553.6,1550,1003.6,3.6,82,Out of Stock
ORD-00187,2024-07-31,2024,7,Australia,Queensland,Amazon,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1989.69,0.1,397.94,3581.44,2400,1181.44,5,95,In Stock
ORD-00188,2025-07-10,2025,7,Germany,Hesse,Amazon,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,476.78,0.05,47.68,905.88,560,345.88,3.7,79,Out of Stock
ORD-00189,2025-11-02,2025,11,United Kingdom,Wales,Retail Partner,25-34,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2141.51,0.2,428.3,1713.21,1200,513.21,4.7,95,In Stock
ORD-00190,2024-02-21,2024,2,Australia,Queensland,Company Website,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,865.76,0,0.0,1731.52,1180,551.52,4.0,84,In Stock
ORD-00191,2024-05-20,2024,5,United States,Washington,Company Website,35-44,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,1070.48,0.2,856.38,3425.54,2560,865.54,4.6,89,In Stock
ORD-00192,2025-10-23,2025,10,United States,California,Amazon,25-34,Female,Accessories,Locks,SecureLock Pro,Guardian,11,18,49.96,0,0.0,549.56,198,351.56,3.9,85,In Stock
ORD-00193,2024-06-29,2024,6,United States,Florida,Retail Partner,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2149.08,0.2,429.82,1719.26,1200,519.26,5,95,In Stock
ORD-00194,2024-12-09,2024,12,United Kingdom,Scotland,Retail Partner,45-54,Female,Accessories,Locks,SecureLock Pro,Guardian,10,18,52.21,0.25,130.53,391.57,180,211.57,3.9,85,In Stock
ORD-00195,2024-07-16,2024,7,United States,New York,Retail Partner,25-34,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,982.46,0.2,785.97,3143.87,2560,583.87,4.6,89,Low Stock
ORD-00196,2025-09-17,2025,9,Australia,Victoria,Amazon,25-34,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1440.95,0.05,216.14,4106.71,2700,1406.71,5.0,93,In Stock
ORD-00197,2024-11-27,2024,11,Canada,Ontario,Amazon,35-44,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,575.35,0.25,575.35,1726.05,1240,486.05,4.2,82,In Stock
ORD-00198,2025-01-03,2025,1,Australia,New South Wales,Retail Partner,35-44,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,691.93,0.1,69.19,622.74,420,202.74,4.1,86,In Stock
ORD-00199,2024-04-30,2024,4,Australia,Victoria,Retail Partner,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,488.26,0,0.0,2441.3,1400,1041.3,4.0,79,Low Stock
ORD-00200,2025-12-19,2025,12,France,Occitanie,Amazon,55+,Female,Accessories,Helmets,SafeRide Helmet,Apex,12,22,61.27,0.15,110.29,624.95,264,360.95,4.4,88,In Stock
ORD-00201,2025-06-24,2025,6,Australia,Victoria,Amazon,25-34,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1148.68,0,0.0,5743.4,3800,1943.4,4.2,91,In Stock
ORD-00202,2025-06-16,2025,6,Germany,Bavaria,Retail Partner,45-54,Male,Accessories,Locks,SecureLock Pro,Guardian,5,18,50.26,0.2,50.26,201.04,90,111.04,4.0,85,In Stock
ORD-00203,2025-04-09,2025,4,Canada,Alberta,Company Website,18-24,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2044.26,0,0.0,6132.78,3600,2532.78,4.6,95,In Stock
ORD-00204,2024-08-11,2024,8,France,Ile-de-France,Amazon,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,727.69,0.05,145.54,2765.22,1680,1085.22,4.0,86,In Stock
ORD-00205,2024-02-02,2024,2,United Kingdom,Scotland,Company Website,45-54,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1076.11,0.2,430.44,1721.78,1280,441.78,4.2,89,Out of Stock
ORD-00206,2025-01-19,2025,1,United States,Washington,Retail Partner,25-34,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,972.23,0,0.0,2916.69,1920,996.69,4.2,89,In Stock
ORD-00207,2024-08-16,2024,8,United States,California,Company Website,35-44,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,572.87,0.2,458.3,1833.18,1240,593.18,3.8,82,In Stock
ORD-00208,2024-10-09,2024,10,Canada,Ontario,Amazon,25-34,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,733.66,0.15,440.2,2494.44,1680,814.44,4.3,86,Low Stock
ORD-00209,2024-03-09,2024,3,United States,Washington,Company Website,25-34,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,725.12,0.15,435.07,2465.41,1680,785.41,4.3,86,In Stock
ORD-00210,2024-08-10,2024,8,United States,Texas,Company Website,55+,Other,Accessories,Helmets,SafeRide Helmet,Apex,6,22,62.31,0,0.0,373.86,132,241.86,4.2,88,In Stock
ORD-00211,2025-11-19,2025,11,United Kingdom,England,Retail Partner,25-34,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,551.07,0.15,165.32,936.82,620,316.82,3.9,82,In Stock
ORD-00212,2025-11-26,2025,11,Germany,Hesse,Company Website,45-54,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,735.46,0.25,551.6,1654.78,1260,394.78,4.5,86,In Stock
ORD-00213,2024-11-03,2024,11,Germany,Berlin,Retail Partner,45-54,Female,Accessories,Helmets,SafeRide Helmet,Apex,9,22,58.36,0.15,78.79,446.45,198,248.45,4.2,88,Low Stock
ORD-00214,2025-07-24,2025,7,France,Ile-de-France,Company Website,35-44,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1463.67,0.05,73.18,1390.49,900,490.49,4.2,93,In Stock
ORD-00215,2025-07-02,2025,7,Australia,New South Wales,Retail Partner,55+,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,725.27,0.1,217.58,1958.23,1260,698.23,3.8,86,In Stock
ORD-00216,2025-05-05,2025,5,Canada,Quebec,Amazon,45-54,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,588.44,0,0.0,588.44,310,278.44,3.7,82,Out of Stock
ORD-00217,2025-12-13,2025,12,France,Provence-Alpes-Cote d'Azur,Company Website,35-44,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,944.68,0.2,755.74,3022.98,2360,662.98,3.9,84,In Stock
ORD-00218,2025-05-24,2025,5,Germany,Bavaria,Company Website,18-24,Other,Accessories,Bottles,HydroBottle,Guardian,9,5,20.31,0.05,9.14,173.65,45,128.65,4.0,76,In Stock
ORD-00219,2024-08-14,2024,8,Australia,New South Wales,Company Website,25-34,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,748.99,0.15,337.05,1909.92,1260,649.92,4.0,86,In Stock
ORD-00220,2025-08-06,2025,8,Canada,Alberta,Company Website,45-54,Female,Accessories,Helmets,SafeRide Helmet,Apex,12,22,58.64,0.2,140.74,562.94,264,298.94,4.2,88,Low Stock
ORD-00221,2024-06-21,2024,6,Australia,Victoria,Amazon,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1020.03,0.2,408.01,1632.05,1280,352.05,4.6,89,Out of Stock
ORD-00222,2024-03-17,2024,3,Australia,New South Wales,Retail Partner,25-34,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,740.61,0,0.0,2962.44,1680,1282.44,4.7,86,In Stock
ORD-00223,2024-08-11,2024,8,France,Occitanie,Amazon,18-24,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,515.42,0.15,77.31,438.11,280,158.11,4.4,79,In Stock
ORD-00224,2025-07-18,2025,7,Germany,Bavaria,Amazon,55+,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,5,420,689.02,0.2,689.02,2756.08,2100,656.08,4.0,86,Out of Stock
ORD-00225,2025-11-21,2025,11,Germany,Berlin,Company Website,18-24,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1176.61,0.15,176.49,1000.12,760,240.12,4.4,91,In Stock
ORD-00226,2025-02-19,2025,2,Germany,Berlin,Retail Partner,18-24,Male,Accessories,Bottles,HydroBottle,Guardian,5,5,19.74,0.05,4.93,93.77,25,68.77,3.7,76,Low Stock
ORD-00227,2025-02-19,2025,2,Germany,Hesse,Retail Partner,35-44,Other,Accessories,Helmets,SafeRide Helmet,Apex,9,22,60.93,0,0.0,548.37,198,350.37,4.3,88,Low Stock
ORD-00228,2024-04-07,2024,4,France,Ile-de-France,Amazon,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,957.78,0.2,383.11,1532.45,1180,352.45,4.0,84,In Stock
ORD-00229,2024-10-14,2024,10,France,Provence-Alpes-Cote d'Azur,Retail Partner,45-54,Male,Accessories,Locks,SecureLock Pro,Guardian,2,18,52.47,0,0.0,104.94,36,68.94,3.8,85,In Stock
ORD-00230,2024-11-02,2024,11,Canada,British Columbia,Retail Partner,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,8,12,39.0,0.2,62.4,249.6,96,153.6,4.6,81,In Stock
ORD-00231,2024-12-20,2024,12,United States,California,Company Website,18-24,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1541.98,0.2,308.4,1233.58,900,333.58,4.3,93,Out of Stock
ORD-00232,2024-10-06,2024,10,Germany,Hesse,Retail Partner,55+,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,3,590,964.04,0.15,433.82,2458.3,1770,688.3,3.9,84,In Stock
ORD-00233,2025-01-24,2025,1,United States,Washington,Amazon,45-54,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,526.8,0.2,210.72,842.88,620,222.88,4.0,82,Low Stock
ORD-00234,2025-01-04,2025,1,United States,California,Amazon,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,696.76,0.1,209.03,1881.25,1260,621.25,4.4,86,In Stock
ORD-00235,2025-03-17,2025,3,Germany,Hesse,Company Website,18-24,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1194.21,0,0.0,1194.21,760,434.21,4.8,91,In Stock
ORD-00236,2025-02-27,2025,2,Germany,Bavaria,Company Website,25-34,Male,Accessories,Bottles,HydroBottle,Guardian,10,5,19.46,0,0.0,194.6,50,144.6,4.0,76,In Stock
ORD-00237,2024-10-02,2024,10,United Kingdom,Scotland,Company Website,35-44,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1942.5,0,0.0,1942.5,1200,742.5,4.7,95,Low Stock
ORD-00238,2025-10-02,2025,10,Germany,Berlin,Company Website,55+,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1978.22,0,0.0,1978.22,1200,778.22,4.9,95,Low Stock
ORD-00239,2024-12-03,2024,12,Germany,Hamburg,Amazon,45-54,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1482.6,0.15,667.17,3780.63,2700,1080.63,4.3,93,In Stock
ORD-00240,2024-10-25,2024,10,Australia,Queensland,Company Website,45-54,Female,Accessories,Locks,SecureLock Pro,Guardian,9,18,51.53,0.15,69.57,394.2,162,232.2,3.9,85,In Stock
ORD-00241,2024-04-26,2024,4,France,Ile-de-France,Retail Partner,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,10,12,40.51,0,0.0,405.1,120,285.1,3.4,81,In Stock
ORD-00242,2024-10-25,2024,10,Australia,New South Wales,Company Website,25-34,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1451.17,0.1,435.35,3918.16,2700,1218.16,4.4,93,In Stock
ORD-00243,2025-03-09,2025,3,Germany,Bavaria,Company Website,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2050.36,0.1,615.11,5535.97,3600,1935.97,4.1,95,Low Stock
ORD-00244,2025-01-03,2025,1,Australia,Queensland,Retail Partner,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,12,12,37.6,0,0.0,451.2,144,307.2,3.9,81,In Stock
ORD-00245,2025-10-24,2025,10,France,Ile-de-France,Amazon,18-24,Male,Accessories,Lights,NightBeam Light Set,Apex,12,12,40.33,0.2,96.79,387.17,144,243.17,4.2,81,Low Stock
ORD-00246,2024-09-21,2024,9,Canada,British Columbia,Retail Partner,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2019.39,0.1,403.88,3634.9,2400,1234.9,4.7,95,In Stock
ORD-00247,2024-12-19,2024,12,United States,Florida,Company Website,25-34,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1157.14,0.1,347.14,3124.28,2280,844.28,4.6,91,In Stock
ORD-00248,2025-05-09,2025,5,United Kingdom,Scotland,Company Website,18-24,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,4,760,1247.65,0.2,998.12,3992.48,3040,952.48,4.4,91,In Stock
ORD-00249,2024-04-27,2024,4,United States,New York,Retail Partner,25-34,Female,Accessories,Locks,SecureLock Pro,Guardian,3,18,51.65,0.2,30.99,123.96,54,69.96,4.5,85,In Stock
ORD-00250,2025-07-27,2025,7,Germany,Hesse,Company Website,45-54,Male,Road Bikes,Endurance Road,EnduroRide 250,Velocity,4,590,875.61,0.2,700.49,2801.95,2360,441.95,3.9,84,In Stock
ORD-00251,2025-09-20,2025,9,Canada,Alberta,Amazon,55+,Male,Accessories,Lights,NightBeam Light Set,Apex,8,12,37.07,0.1,29.66,266.9,96,170.9,4.0,81,In Stock
